任 令 于 绰 连 赍 以 问 钜 鹿 张 臶 ， 任 县 ， 前 汉 属 广 平 国 ， 后 汉 属 钜 鹿 郡 ， 魏 复 属 广 平 郡 。 师 古 曰 ： 任 ， 本 晋 邑 也 ； 郑 b 皇 颉 e 奔 晋 ， 为 m 任 n 大 夫 。 刘 昫 曰 ： 唐 邢 州 任 县 ， 汉 钜 鹿 南 䜌 县 地 ， 晋 置 任 县 ， 治 苑 鄕 城	5	PER	LOC	皇颉	任
谪 ， 罚 也 。 同 郡 b 陆 逊 e 、 逊 弟 m 瑁 n 及 侍 御 史 朱 据 皆 谏 止 之 。 瑁 与 豔 书 曰 ： 「 夫 圣 人 嘉 善 矜 愚 ， 论 语 ， 子 游 曰 ： 君 子 嘉 善 而 矜 不 能	20	PER	PER	陆逊	瑁
懿 使 b 侍 中 e 高 阳 许 允 及 尙 书 陈 泰 说 爽 ， 宜 早 自 归 罪 ， 说 ， 输 芮 翻 。 又 使 m 爽 n 所 信 殿 中 校 尉 尹 大 目 谓 爽 ， 唯 免 官 而 已 ， 魏 、 晋 之 制 ， 有 殿 中 将 军 、 中 郞 、 校 尉 、 司 马 。 尹 大 目 说 爽 ， 犹 未 疑 司 马 氏 也 ， 至 其 追 语 文 钦 乃 觉 耳	2	OFI	PER	侍中	爽
愿 将 军 无 疑 ！ 」 冬 ， 十 一 月 ， 绣 率 众 降 曹 操 ， 降 ， 户 江 翻 。 操 执 绣 手 ， 与 欢 宴 ， 为 子 均 取 b 绣 e 女 ， 为 ， 于 伪 翻 。 取 ， 读 曰 娶 。 拜 m 扬 武 将 军 n ； 表 诩 为 执 金 吾 ， 封 都 亭 侯 。 凡 郡 、 国 、 县 、 道 治 所 ， 皆 有 都 亭	3	PER	OFI	绣	扬武将军
畿 在 河 东 十 六 年 ， 常 为 天 下 最 。 为 曹 操 因 河 东 资 实 以 平 关 中 张 本 。 b 杜 畿 e 之 子 为 杜 恕 ， 恕 之 子 为 m 杜 预 n 。 其 守 河 东 ， 观 其 方 略 ， 固 未 易 才 也	20	PER	PER	杜畿	杜预
」 去 恶 之 去 ， 羌 吕 翻 。 荀 彧 ， 字 文 若 ； b 荀 攸 e ， 字 m 公 达 n 。 又 称 ： 「 二 荀 令 之 论 人 ， 久 而 益 信 ， 吾 没 世 不 忘	1	PER	PER	荀攸	公达
初 ， 乌 桓 王 b 丘 力 居 e 死 ， 子 楼 班 年 少 ， 从 子 m 蹋 顿 n 有 武 略 ， 代 立 ， 少 ， 诗 照 翻 。 从 ， 才 用 翻 ； 下 同	20	PER	PER	丘力居	蹋顿
今 虽 复 置 丞 相 、 御 史 ， 而 操 自 为 丞 相 ， 事 权 出 于 一 矣 。 癸 巳 ， 以 曹 操 为 丞 相 。 b 操 e 以 冀 州 别 驾 从 事 崔 琰 为 丞 相 西 曹 掾 ， 司 空 东 曹 掾 陈 留 毛 玠 为 丞 相 东 曹 掾 ， 元 城 令 河 内 司 马 朗 为 主 簿 ， 弟 懿 为 文 学 掾 ， 冀 州 主 簿 m 卢 毓 n 为 法 曹 议 令 史 。 别 驾 从 事 ， 州 牧 行 部 ， 则 奉 引 ， 录 众 事	6	PER	PER	操	卢毓
将 ， 如 字 ， 领 也 ， 携 也 ， 挟 也 。 会 天 火 烧 城 ， b 焉 e 徙 治 m 成 都 n ， 刘 焉 初 居 緜 竹 。 疽 发 背 而 卒	31	PER	LOC	焉	成都
布 将 侯 成 亡 其 名 马 ， 已 而 复 得 之 ， 诸 将 合 礼 以 贺 成 ， 成 分 酒 肉 先 入 献 布 。 布 怒 曰 ： 「 布 禁 酒 而 卿 等 酝 酿 ， 为 欲 因 酒 共 谋 布 邪 ！ 」 成 忿 惧 ， 十 二 月 ， 癸 酉 ， 成 与 诸 将 宋 宪 、 b 魏 续 e 等 共 执 m 陈 宫 n 、 高 顺 ， 率 其 众 降 。 布 与 麾 下 登 白 门 楼	8	PER	PER	魏续	陈宫
孙 策 分 海 昏 、 建 昌 六 县 ， 以 太 史 慈 为 建 昌 都 尉 ， 治 海 昏 。 以 b 别 部 司 马 e 黄 盖 、 m 韩 当 n 、 周 泰 、 吕 蒙 等 守 剧 县 令 长 ， 剧 ， 艰 也 ， 甚 也 ， 言 其 地 当 山 越 之 要 ， 最 为 艰 剧 之 甚 者 也 。 讨 山 越 ， 悉 平 之	2	OFI	PER	别部司马	韩当
2 2 吴 王 以 其 子 登 为 太 子 ， 妙 选 师 友 ： 以 南 郡 太 守 诸 葛 瑾 之 子 恪 、 绥 远 将 军 张 昭 之 子 休 、 沈 约 志 ， 四 十 号 将 军 ， 绥 远 第 十 四 。 b 大 理 e m 吴 郡 n 顾 雍 之 子 谭 、 偏 将 军 庐 江 陈 武 之 子 表 皆 为 中 庶 子 ， 入 讲 诗 书 ， 出 从 骑 射 ， 骑 ， 奇 寄 翻 。 谓 之 四 友	15	LOC	LOC	大理	吴郡
复 ， 扶 又 翻 ； 下 同 。 绍 击 破 之 。 b 瓒 e 遂 还 m 幽 州 n ， 不 敢 复 出 。	12	PER	LOC	瓒	幽州
初 ， b 绍 e 有 三 子 ， m 谭 n 、 熙 、 尙 。 绍 后 妻 刘 氏 爱 尙 ， 数 称 于 绍 ， 数 ， 所 角 翻	20	PER	PER	绍	谭
黄 巾 来 寇 ， b 融 e 战 败 ， 走 保 m 都 昌 n 。 贤 曰 ： 都 昌 县 ， 属 北 海 郡 ， 故 城 在 今 靑 州 临 朐 县 东 北	12	PER	LOC	融	都昌
当 务 其 急 者 。 」 正 深 谓 光 言 为 然 。 b 正 e ， m 俭 n 之 孙 也 。 俭 为 益 州 刺 史 ， 汉 灵 帝 中 平 五 年 ， 为 盗 贼 所 杀	21	PER	PER	正	俭
今 年 行 讨 ， 如 此 酒 矣 ， 决 以 付 卿 。 卿 但 当 勉 建 方 略 ， 令 必 克 祖 ， 则 卿 之 功 ， 何 嫌 张 长 史 之 言 乎 ！ 」 b 昭 e 为 m 权 n 长 史 。 权 之 此 言 ， 旣 以 奖 甘 宁 之 气 ， 又 以 全 张 昭 之 体	7	PER	PER	昭	权
氐 王 窦 茂 众 万 馀 人 ， 恃 险 不 服 ， 五 月 ， 攻 屠 之 。 西 平 、 金 城 诸 将 b 麴 演 e 、 蒋 石 等 共 斩 送 m 韩 遂 n 首 。 汉 末 分 金 城 为 西 平 郡	8	PER	PER	麴演	韩遂
斩 其 所 置 冀 州 刺 史 严 纲 ， 考 异 曰 ： 九 州 春 秋 作 「 刘 纲 」 。 今 从 b 范 e m 书 n 、 魏 志 。 获 甲 首 千 馀 级	18	PER	BOOK	范	书
5 袁 术 攻 刘 备 以 争 徐 州 ， 备 使 司 马 b 张 飞 e 守 m 下 邳 n ， 自 将 拒 术 于 盱 眙 、 淮 阴 ， 郡 国 志 ： 盱 眙 、 淮 阴 二 县 属 下 邳 国 。 盱 眙 ， 音 吁 怡	12	PER	LOC	张飞	下邳
1 2 蜀 人 所 在 求 为 诸 葛 亮 立 庙 ， 汉 主 不 听 ； 为 ， 于 伪 翻 。 百 姓 遂 因 时 节 私 祭 之 于 道 陌 上 。 b 步 兵 校 尉 e m 习 隆 n 等 姓 谱 ： 习 ， 国 名 ， 后 以 为 姓 。 风 俗 通 ： 汉 有 习 响 ， 为 陈 相	2	OFI	PER	步兵校尉	习隆
初 ， 瑜 见 友 于 孙 策 ， 太 夫 人 又 使 权 以 兄 奉 之 。 是 时 权 位 为 将 军 ， 诸 将 、 宾 客 为 礼 尙 简 ， 而 瑜 独 先 尽 敬 ， 便 执 臣 节 。 b 程 普 e 颇 以 年 长 ， 数 陵 侮 m 瑜 n ， 瑜 折 节 下 之 ， 长 ， 知 两 翻 。 数 ， 所 角 翻	8	PER	PER	程普	瑜
策 复 就 攻 勳 ， 复 ， 扶 又 翻 ； 下 同 。 大 破 之 。 b 勳 e 北 归 m 曹 操 n ， 射 亦 遁 走 。	26	PER	PER	勳	曹操
比 数 十 日 ， 比 ， 必 寐 翻 。 得 四 千 馀 人 。 b 固 e 等 与 高 干 、 m 张 晟 n 共 攻 畿 ， 不 下 ， 略 诸 县 ， 无 所 得 。 曹 操 使 议 郞 张 旣 西 征 关 中 诸 将 马 腾 等 ， 皆 引 兵 会 击 晟 等 ， 破 之 ， 斩 固 、 琰 等 首 ， 其 馀 党 与 皆 赦 之	6	PER	PER	固	张晟
宁 遂 亡 奔 孙 权 ， 考 异 曰 ： 吴 志 孙 权 传 ， 建 安 八 年 、 十 二 年 ， 皆 尝 讨 黄 祖 。 凌 统 传 ， 父 操 死 时 ， b 统 e 年 十 五 ， 摄 父 兵 。 后 击 m 麻 n 、 保 屯 ， 刺 杀 陈 勤 。 按 周 瑜 、 孙 瑜 传 ， 以 十 一 年 击 麻 、 保 屯 ， 则 操 死 似 在 八 年 ， 然 后 五 年 宁 乃 奔 权 ， 似 晚	8	PER	LOC	统	麻
表 由 是 怒 ， 以 江 夏 太 守 黄 祖 性 急 ， 送 衡 与 之 ， 祖 亦 善 待 焉 。 后 b 衡 e 众 辱 m 祖 n ， 祖 杀 之 。 操 怒 衡 而 送 与 表 ， 犹 以 表 为 宽 和 爱 士 ， 观 其 能 容 与 否 也	8	PER	PER	衡	祖
1 0 十 二 月 ， b 雍 丘 王 植 e 徙 封 m 东 阿 n 。	5	PER	LOC	雍丘王植	东阿
张 鲁 闻 阳 平 已 陷 ， 欲 降 ， 阎 圃 曰 ： 「 今 以 迫 往 ， 功 必 轻 ； 不 如 依 杜 濩 赴 朴 胡 ， b 杜 濩 e ， m 賨 n 邑 侯 也 。 朴 胡 ， 巴 七 姓 夷 王 也	5	PER	LOC	杜濩	賨
1 2 是 岁 ， 幽 州 b 刺 史 e m 王 雄 n 使 勇 士 韩 龙 刺 杀 鲜 卑 轲 比 能 ； 自 是 种 落 离 散 ， 刺 ， 七 亦 翻 。 种 ， 章 勇 翻	2	OFI	PER	刺史	王雄
策 渡 江 转 鬭 ， 所 向 皆 破 ， 莫 敢 当 其 锋 者 。 百 姓 闻 b 孙 郞 e 至 ， 皆 失 魂 魄 。 江 表 传 曰 ： m 策 n 年 少 ， 虽 有 位 号 ， 而 吴 人 皆 谓 之 孙 郞 。 长 吏 委 城 郭 ， 窜 伏 山 草	0	PER	PER	孙郞	策
又 破 繇 别 将 于 梅 陵 ， 唐 书 地 理 志 ， 宣 州 南 陵 县 有 梅 根 鎭 ， 今 有 梅 根 港 。 转 攻 湖 孰 、 江 乘 ， 皆 下 之 ， 郡 国 志 ， b 丹 阳 郡 e 有 湖 孰 、 m 江 乘 n 二 县 。 元 丰 九 域 志 ， 江 宁 府 上 元 县 有 湖 孰 鎭	15	LOC	LOC	丹阳郡	江乘
夏 ， 五 月 ， 帝 疾 笃 ， 乃 立 叡 为 太 子 。 丙 辰 ， 召 中 军 大 将 军 曹 眞 、 鎭 军 b 大 将 军 e m 陈 羣 n 、 抚 军 大 将 军 司 马 懿 ， 沈 约 志 曰 ： 中 军 将 军 ， 汉 武 帝 以 公 孙 敖 为 之 ， 时 为 杂 号 。 鎭 军 、 抚 军 ， 皆 始 于 此	2	OFI	PER	大将军	陈羣
考 异 曰 ： 袁 纪 作 「 后 将 军 」 。 今 从 b 范 e m 书 n 。	18	PER	BOOK	范	书
共 ， 相 与 也 。 操 使 b 司 空 主 簿 e m 赵 俨 n 幷 参 三 军 ， 每 事 训 谕 ， 遂 相 亲 睦 。	2	OFI	PER	司空主簿	赵俨
沮 ， 在 吕 翻 。 审 配 令 士 卒 曰 ： 「 坚 守 死 战 ！ 操 军 疲 矣 ， 幽 州 方 至 ， b 幽 州 e ， 谓 m 袁 熙 n 也 。 何 忧 无 主 ！ 」 配 以 此 安 众 心 ， 可 谓 忠 勇 矣	0	PER	PER	幽州	袁熙
是 时 b 太 子 e 在 m 邺 n ， 军 中 骚 动 。 羣 僚 欲 祕 不 发 丧	12	PER	LOC	太子	邺
达 数 与 通 书 ， 阴 许 归 蜀 ； 数 ， 所 角 翻 。 达 与 魏 兴 太 守 申 仪 有 𨻶 ， 魏 兴 ， b 蜀 e 之 m 西 城 郡 n 也 ， 文 帝 改 曰 魏 兴 。 仪 密 表 吿 之	15	LOC	LOC	蜀	西城郡
无 不 兼 罗 纨 ， 厌 粱 肉 ， 自 下 饥 困 ， 莫 之 收 恤 。 旣 而 资 实 空 尽 ， 不 能 自 立 ， 乃 烧 宫 室 ， 奔 其 部 曲 陈 简 、 雷 薄 于 灊 山 ， b 灊 县 e ， 属 庐 江 郡 ， 有 m 天 柱 山 n 。 贤 曰 ： 灊 县 之 山 也	15	LOC	LOC	灊县	天柱山
诱 ， 音 酉 。 仁 遣 其 子 泰 攻 濡 须 城 ， 分 遣 将 军 b 常 雕 e 、 王 双 等 乘 油 船 别 袭 m 中 洲 n 。 油 船 ， 盖 以 牛 皮 为 之 ， 外 施 油 以 扞 水	8	PER	LOC	常雕	中洲
1 8 十 二 月 ， 初 营 洛 阳 宫 。 戊 午 ， b 帝 e 如 m 洛 阳 n 。 裴 松 之 曰 ： 按 诸 书 记 ， 是 时 帝 居 北 宫 ， 以 建 始 殿 朝 羣 臣 ， 门 曰 承 明	12	PER	LOC	帝	洛阳
以 孔 明 之 明 略 ， 所 以 待 谡 者 如 此 ， 亦 足 以 见 其 善 论 军 计 矣 。 观 孔 明 南 征 之 时 ， 谡 陈 攻 心 之 论 ， 岂 悠 悠 坐 谈 者 所 能 及 哉 ！ 及 出 军 祁 山 ， b 亮 e 不 用 旧 将 魏 延 、 吴 懿 等 为 先 锋 ， 而 以 m 谡 n 督 诸 军 在 前 ， 与 张 郃 战 于 街 亭 。 续 汉 志 ： 汉 阳 略 阳 县 有 街 泉 亭 ， 前 汉 之 街 泉 县 也 ， 省 入 略 阳	6	PER	PER	亮	谡
杜 佑 曰 ： 亳 州 治 谯 县 ， 有 涡 水 。 涡 音 戈 。 b 尙 书 e m 蒋 济 n 表 言 水 道 难 通 ， 帝 不 从 。 冬 ， 十 月 ， 如 广 陵 故 城 ， 广 陵 故 城 谓 之 芜 城 ， 今 其 处 不 可 考	2	OFI	PER	尙书	蒋济
b 策 e 以 张 纮 为 正 议 校 尉 ， 彭 城 m 张 昭 n 为 长 史 ， 常 令 一 人 居 守 ， 守 ， 手 又 翻 。 一 人 从 征 讨 ， 及 广 陵 秦 松 、 陈 端 等 亦 参 与 谋 谟	6	PER	PER	策	张昭
轻 军 到 襄 阳 。 闻 备 已 过 ， 操 将 精 骑 五 千 急 追 之 ， 一 日 一 夜 行 三 百 馀 里 ， 及 于 b 当 阳 e 之 m 长 坂 n 。 当 阳 长 坂 ， 在 今 荆 门 军 当 阳 县 东 南 百 二 十 里	15	LOC	LOC	当阳	长坂
加 以 密 意 ， 诱 谕 使 言 ， 察 其 志 趣 。 权 纳 用 焉 。 b 统 e ， m 俊 n 之 子 也 。 骆 俊 见 上 卷 二 年	21	PER	PER	统	俊
蒋 琬 谓 亮 曰 ： 「 昔 楚 杀 得 臣 ， 文 公 喜 可 知 也 。 左 传 ： b 晋 文 公 e 及 楚 m 子 玉 得 臣 n 战 于 城 濮 ， 楚 师 败 绩 。 晋 入 楚 军 三 日 谷 ， 文 公 犹 有 忧 色 ， 曰 ： 「 得 臣 犹 在 ， 忧 未 歇 也	8	PER	PER	晋文公	子玉得臣
欲 与 诸 君 避 之 ， 何 如 ？ 」 众 人 皆 以 曹 、 张 相 亲 ， 柔 又 年 少 ， 不 然 其 言 。 柔 从 兄 干 自 河 北 呼 柔 ， 柔 举 宗 从 之 。 b 高 干 e 从 袁 绍 在 m 河 北 n 。	12	PER	LOC	高干	河北
1 9 马 腾 之 攻 李 傕 也 ， 刘 焉 二 子 范 、 诞 皆 死 。 b 议 郞 e 河 南 m 庞 羲 n ， 素 与 焉 善 ， 乃 募 将 焉 诸 孙 入 蜀 。 庞 ， 皮 江 翻	2	OFI	PER	议郞	庞羲
初 ， 帝 旣 出 长 安 ， 宣 威 将 军 b 贾 诩 e 上 还 印 绶 ， 上 ， 时 掌 翻 。 往 依 m 段 煨 n 于 华 阴 。 华 ， 户 化 翻	26	PER	PER	贾诩	段煨
仰 ， 牛 向 翻 。 遂 共 表 操 为 鎭 东 将 军 ， 袭 父 爵 费 亭 侯 。 b 操 e 祖 m 曹 腾 n 封 费 亭 侯 ， 养 子 嵩 袭 爵 ， 今 以 操 袭 嵩 爵 也 。 郡 国 志 ： 沛 国 酂 县 有 费 亭 ， 曹 腾 所 封 也	21	PER	PER	操	曹腾
莞 ， 音 官 。 召 缉 拜 b 光 禄 大 夫 e 。 为 下 司 马 师 杀 m 缉 n 张 本 。	2	OFI	PER	光禄大夫	缉
7 秋 ， 七 月 ， 司 空 种 拂 免 ； 以 b 光 禄 大 夫 e 济 南 m 淳 于 嘉 n 为 司 空 。 济 ， 子 礼 翻	2	OFI	PER	光禄大夫	淳于嘉
莞 ， 姑 丸 翻 。 独 不 事 仪 ， 仪 谮 奕 ， 出 为 魏 郡 太 守 ， 操 旣 居 邺 ， 建 安 十 七 年 ， 割 河 内 之 荡 阴 、 朝 歌 、 林 虑 ， b 东 郡 e 之 衞 国 、 m 顿 丘 n 、 东 武 阳 、 发 干 ， 钜 鹿 之 瘿 陶 、 曲 阳 、 南 和 ， 广 平 之 广 平 、 任 ， 赵 国 之 襄 国 、 邯 郸 、 易 阳 ， 以 益 魏 郡 。 十 八 年 ， 分 置 东 、 西 都 尉	15	LOC	LOC	东郡	顿丘
魏 兵 泝 汉 水 及 从 子 午 道 入 者 ， 皆 会 于 成 固 ， 故 于 此 待 之 。 召 李 严 使 将 二 万 人 赴 汉 中 ， 表 严 子 b 丰 e 为 m 江 州 n 都 督 ， 督 军 典 严 后 事 。 李 严 本 都 督 江 州 ， 今 赴 汉 中 ， 令 其 子 为 督 军 以 典 后 事	5	PER	LOC	丰	江州
1 春 ， 二 月 ， b 曹 操 e 自 淳 于 还 m 邺 n 。 丁 酉 ， 操 奏 封 大 功 臣 二 十 馀 人 ， 皆 为 列 侯 ； 因 表 万 岁 亭 侯 荀 彧 功 状 ， 九 域 志 ： 郑 州 有 万 岁 亭 ， 彧 所 封 也	12	PER	LOC	曹操	邺
贰 。 术 遣 孙 坚 击 董 卓 未 返 ， b 绍 e 以 会 𥡴 m 周 昂 n 为 豫 州 刺 史 ， 袭 夺 坚 阳 城 。 阳 城 县 ， 属 颍 川 郡	6	PER	PER	绍	周昂
后 以 部 曲 相 侵 ， 更 为 雠 敌 。 朝 廷 使 司 隶 校 尉 锺 繇 、 凉 州 刺 史 韦 端 和 解 之 ， 征 b 腾 e 入 屯 m 槐 里 n 。 曹 操 将 征 荆 州 ， 使 张 旣 说 腾 ， 令 释 部 曲 还 朝 ， 说 ， 输 芮 翻	12	PER	LOC	腾	槐里
初 ， b 丞 相 e m 亮 n 时 ， 有 言 公 惜 赦 者 ， 亮 答 曰 ： 「 治 世 以 大 德 ， 不 以 小 惠 ， 治 ， 直 之 翻 。 故 匡 衡 、 吴 汉 不 愿 为 赦	2	OFI	PER	丞相	亮
坚 所 举 孝 廉 长 沙 桓 阶 诣 表 请 坚 丧 ， 表 义 而 许 之 。 坚 兄 子 贲 率 其 士 众 就 袁 术 ， 术 复 表 b 贲 e 为 豫 州 m 刺 史 n 。 复 ， 扶 又 翻 ； 下 同	3	PER	OFI	贲	刺史
使 关 羽 屯 江 陵 ， 张 飞 屯 秭 归 ， 秭 归 县 ， 属 南 郡 ， 唐 之 归 州 。 诸 葛 亮 据 南 郡 ， 南 郡 ， 本 治 江 陵 ， 吴 得 荆 州 ， 置 南 郡 于 江 南 ； 晋 平 吴 ， 以 江 陵 为 南 郡 ， 以 江 南 之 南 郡 为 南 平 郡 。 b 亮 e 所 据 盖 江 南 之 m 南 郡 n 也 。 备 自 住 孱 陵 ， 孱 ， 应 劭 音 践 ； 师 古 士 连 翻	8	PER	LOC	亮	南郡
3 秋 ， 七 月 ， 武 威 太 守 b 张 猛 e 杀 雍 州 刺 史 m 邯 郸 商 n ； 兴 平 元 年 ， 分 凉 州 河 西 四 郡 置 雍 州 。 雍 ， 于 用 翻	8	PER	PER	张猛	邯郸商
b 袁 绍 e 遣 其 将 m 颜 良 n 攻 东 郡 太 守 刘 延 于 白 马 。 贤 曰 ： 白 马 县 ， 属 东 郡 ， 今 滑 州 县 也 ， 故 城 在 今 县 东	6	PER	PER	袁绍	颜良
1 春 ， 正 月 ， 曹 操 济 河 ， 遏 淇 水 入 白 沟 以 通 粮 道 。 b 袁 尙 e 在 m 邺 n ， 操 将 攻 之 ， 故 通 粮 道 。 班 志 曰 ： 淇 水 至 黎 阳 入 河	12	PER	LOC	袁尙	邺
君 可 以 州 与 之 。 」 典 农 校 尉 下 邳 陈 登 曰 ： 据 裴 松 之 注 三 国 志 云 ： 陶 谦 表 b 登 e 为 m 典 农 校 尉 n 。 魏 志 曰 ： 曹 公 置 典 农 校 尉 ， 秩 比 二 千 石	3	PER	OFI	登	典农校尉
亮 进 无 所 据 ， 乃 拔 西 县 千 馀 家 还 汉 中 。 续 汉 志 ： b 西 县 e ， 前 汉 属 陇 西 郡 ， 后 汉 属 汉 阳 郡 ， 有 嶓 冢 山 、 m 西 汉 水 n 。 收 谡 下 狱 ， 杀 之	15	LOC	LOC	西县	西汉水
汉 主 数 出 游 观 ， 增 广 声 乐 。 太 子 家 令 b 巴 西 e m 谯 周 n 上 疏 谏 曰 ： 「 昔 王 莽 之 败 ， 豪 桀 并 起 以 争 神 器 ， 才 智 之 士 思 望 所 归 ， 未 必 以 其 势 之 广 陿 ， 惟 其 德 之 厚 薄 也 。 于 时 更 始 、 公 孙 述 等 多 已 广 大 ， 更 ， 工 衡 翻	24	LOC	PER	巴西	谯周
1 2 吴 左 将 军 b 诸 葛 瑾 e 等 寇 m 襄 阳 n ， 司 马 懿 击 破 之 ， 斩 其 部 将 张 霸 ； 曹 眞 又 破 其 别 将 于 寻 阳 。 此 江 北 之 寻 阳 ， 汉 故 县 地	8	PER	LOC	诸葛瑾	襄阳
冀 州 城 邑 多 降 于 操 。 降 ， 户 江 翻 。 b 袁 绍 e 走 至 m 黎 阳 n 北 岸 ， 入 其 将 军 蒋 义 渠 营 ， 把 其 手 曰 ： 「 孤 以 首 领 相 付 矣 ！ 」 义 渠 避 帐 而 处 之 ， 处 ， 昌 吕 翻 。 使 宣 号 令	12	PER	LOC	袁绍	黎阳
今 从 范 书 。 郦 先 诣 汜 ， b 汜 e 从 命 ； 又 诣 傕 ， 傕 不 肯 ， 曰 ： 「 m 郭 多 n ， 盗 马 虏 耳 ， 英 雄 记 曰 ： 郭 汜 ， 一 名 多 。 何 敢 欲 与 吾 等 邪 ， 必 诛 之 ！ 君 观 吾 方 略 士 众 ， 足 办 郭 多 否 邪 ？ 郭 多 又 劫 质 公 卿 ， 质 ， 音 致 ； 下 同	0	PER	PER	汜	郭多
车 ， 尺 遮 翻 。 发 石 以 击 绍 楼 ， 皆 破 ； b 绍 e 复 为 地 道 攻 m 操 n ， 操 辄 于 内 为 长 堑 以 拒 之 。 操 众 少 粮 尽 ， 少 ， 诗 沼 翻 ； 下 同	8	PER	PER	绍	操
习 凿 齿 论 曰 ： b 阎 圃 e 谏 m 鲁 n 勿 王 ， 事 见 六 十 四 卷 建 安 六 年 。 而 曹 公 追 封 之 ， 将 来 之 人 ， 孰 不 思 顺 ！ 塞 其 本 源 而 末 流 自 止 ， 塞 ， 悉 则 翻	16	PER	PER	阎圃	鲁
从 ， 才 用 翻 ； 下 同 。 及 颍 川 郭 嘉 。 b 操 e 征 m 攸 n 为 尙 书 ， 与 语 ， 大 悦 ， 曰 ： 「 公 达 ， 非 常 人 也 。 荀 攸 ， 字 公 达	6	PER	PER	操	攸
1 3 韩 暹 、 杨 奉 在 下 邳 ， 寇 掠 徐 、 扬 间 ， 军 饥 饿 ， 辞 吕 布 ， 欲 诣 荆 州 ； 布 不 听 。 奉 知 b 刘 备 e 与 m 布 n 有 宿 憾 ， 私 与 备 相 闻 ， 欲 共 击 布 ； 备 阳 许 之 。 奉 引 军 诣 沛 ， 备 请 奉 入 城 ， 飮 食 未 半 ， 于 座 上 缚 奉 ， 斩 之	8	PER	PER	刘备	布
2 0 帝 召 东 中 郞 将 蒋 济 为 散 骑 常 侍 。 时 有 诏 赐 b 征 南 将 军 e m 夏 侯 尙 n 曰 ： 「 卿 腹 心 重 将 ， 重 将 ， 卽 亮 翻 。 特 当 任 使 ， 作 威 作 福 ， 杀 人 活 人	2	OFI	PER	征南将军	夏侯尙
左 右 惟 仆 隶 ， 所 对 惟 妻 子 ， 高 谈 无 所 与 陈 ， 精 义 无 所 与 展 ， 未 尝 不 闻 乐 而 拊 心 ， 临 觞 而 歎 息 也 。 臣 伏 以 犬 马 之 诚 不 能 动 人 ， 譬 人 之 诚 不 能 动 天 ， 崩 城 、 陨 霜 ， 齐 大 夫 b 杞 梁 e 战 死 于 m 莒 城 n ， 其 妻 向 城 而 哭 ， 城 为 之 崩 。 邹 衍 尽 忠 于 君 ， 燕 惠 王 信 谗 而 系 之 ， 邹 子 仰 天 而 哭 ， 正 夏 而 天 降 霜	12	PER	LOC	杞梁	莒城
程 昱 曰 ： 「 意 者 将 军 殆 临 事 而 惧 ， 不 然 ， 何 虑 之 不 深 也 ！ 夫 袁 绍 有 幷 天 下 之 心 ， 而 智 不 能 济 也 ； 将 军 自 度 能 为 之 下 乎 ？ 度 ， 徒 洛 翻 。 将 军 以 龙 虎 之 威 ， 可 为 之 韩 、 彭 邪 ！ 今 兖 州 虽 残 ， 尙 有 三 城 ， 能 战 之 士 ， 不 下 万 人 ， 以 将 军 之 神 武 ， 与 文 若 、 昱 等 收 而 用 之 ， b 荀 彧 e ， 字 m 文 若 n 。 霸 王 之 业 可 成 也 ， 愿 将 军 更 虑 之 ！ 」 操 乃 止	1	PER	PER	荀彧	文若
还 ， 从 宣 翻 ， 又 如 字 。 亮 旣 诛 马 谡 及 b 将 军 e m 李 盛 n ， 夺 将 军 黄 袭 等 兵 ， 平 特 见 崇 显 ， 加 拜 参 军 ， 统 五 部 兼 当 营 事 ， 旣 总 统 五 部 兵 ， 时 亮 屯 汉 中 ， 又 使 之 兼 当 营 屯 之 事 。 进 位 讨 寇 将 军 ， 封 亭 侯	2	OFI	PER	将军	李盛
为 泰 等 后 援 。 桓 遣 b 别 将 e 击 m 雕 n 等 而 身 自 拒 泰 ， 泰 烧 营 退 ； 桓 遂 斩 常 雕 ， 生 虏 王 双 ， 临 陈 杀 溺 死 者 千 馀 人 。 陈 ， 读 曰 阵	8	PER	PER	别将	雕
黄 图 曰 ： 登 之 可 以 远 观 ， 故 曰 观 。 观 ， 古 玩 翻 。 b 衞 尉 e m 辛 毗 n 谏 曰 ： 「 天 地 之 性 ， 高 高 下 下 。 国 语 ： 周 太 子 晋 曰 ： 天 地 成 而 聚 于 高 ， 归 物 于 下	2	OFI	PER	衞尉	辛毗
坚 以 佐 军 司 马 ， 所 见 略 与 人 同 ， 固 自 为 可 ； 言 其 才 可 用 也 。 但 无 故 从 诸 袁 儿 ， 终 亦 死 耳 ！ 」 乃 使 东 中 郞 将 董 越 屯 渑 池 ， 中 郞 将 b 段 煨 e 屯 m 华 阴 n ， 煨 ， 乌 回 翻 。 华 ， 户 化 翻	12	PER	LOC	段煨	华阴
初 ， 乌 桓 王 丘 力 居 死 ， 子 b 楼 班 e 年 少 ， 从 子 m 蹋 顿 n 有 武 略 ， 代 立 ， 少 ， 诗 照 翻 。 从 ， 才 用 翻 ； 下 同	20	PER	PER	楼班	蹋顿
b 备 e 入 m 成 都 n ， 置 酒 ， 大 飨 士 卒 。 取 蜀 城 中 金 银 ， 分 赐 将 士 ， 还 其 谷 帛	12	PER	LOC	备	成都
