世 宗 大 惊 ， 曰 “ 续 能 为 谋 ， 是 忠 其 主 也 ， 朕 岂 杀 忠 臣 乎 ” 谟 还 ， 言 觉 奸 诈 ， 景 怒 ， 流 b 觉 e m 饶 州 n ， 杀 之 ， 宋 齐 丘 坐 党 与 ， 放 还 青 阳 ， 赐 死	世宗大惊，曰“续能为谋，是忠其主也，朕岂杀忠臣乎”谟还，言觉奸诈，景怒，流觉饶州，杀之，宋齐丘坐觉党与，放还青阳，赐死	世 宗 大 惊 ， 曰 “ 续 能 为 谋 ， 是 忠 其 主 也 ， 朕 岂 杀 忠 臣 乎 ” 谟 还 ， 言 觉 奸 诈 ， 景 怒 ， 流 b 觉 e m 饶 州 n ， 杀 之 ， 宋 齐 丘 坐 党 与 ， 放 还 青 阳 ， 赐 死	觉饶州	13	去往(e1,e2)	PER	37 38	LOC	38 40	觉	饶州	1
其 年 五 月 ， 后 崩 。 七 月 ， 合 葬 高 陵 。 初 ， 太 后 弟 b 秉 e ， 以 功 封 都 乡 侯 ， 黄 初 七 年 进 u 封 v m 开 阳 侯 n ， 邑 千 二 百 户 ， 为 昭 烈 将 军 。 薨 ， 子 兰 嗣	其年五月，后崩。七月，合葬高陵。初，太后弟秉，以功封都乡侯，黄初七年进封开阳侯，邑千二百户，为昭烈将军。秉薨，子兰嗣	其 年 五 月 ， 后 崩 。 七 月 ， 合 葬 高 陵 。 初 ， 太 后 弟 b 秉 e ， 以 功 封 都 乡 侯 ， 黄 初 七 年 进 封 m 开 阳 侯 n ， 邑 千 二 百 户 ， 为 昭 烈 将 军 。 薨 ， 子 兰 嗣	秉封开阳侯	6	号(e1,e2)	PER	21 22	PER	36 39	秉	开阳侯	1
任 鄙 卒 。 二 十 年 ， 王 之 汉 中 ， 又 之 上 郡 、 北 河 。 二 十 一 年 ， 错 攻 b 魏 e m 河 内 n 。 魏献 安 邑 ， 秦 出 其 人 ， 募 徙 河 东 赐 爵 ， 赦 罪 人 迁 之 。 泾 阳 君 封 宛	任鄙卒。二十年，王之汉中，又之上郡、北河。二十一年，错攻魏河内。魏献安邑，秦出其人，募徙河东赐爵，赦罪人迁之。泾阳君封宛	任 鄙 卒 。 二 十 年 ， 王 之 汉 中 ， 又 之 上 郡 、 北 河 。 二 十 一 年 ， 错 攻 b 魏 e m 河 内 n 。 魏献 安 邑 ， 秦 出 其 人 ， 募 徙 河 东 赐 爵 ， 赦 罪 人 迁 之 。 泾 阳 君 封 宛	魏河内	24	归属(e2,e1)	ORG	28 29	LOC	29 31	魏	河内	1
遂 奔 金 城 ， 为 其 将 所 杀 。 超 据 汉 阳 ， 腾 坐 夷 三 族 。 赵 衢 等 举 义 兵 讨 超 ， 超 走 汉 中 从 张 鲁 ， 后 奔 刘 备 ， 死 于 蜀 。 袁 绍 字 本 初 ， b 汝 南 e m 汝 阳 n 人 也	遂奔金城，为其将所杀。超据汉阳，腾坐夷三族。赵衢等举义兵讨超，超走汉中从张鲁，后奔刘备，死于蜀。袁绍字本初，汝南汝阳人也	遂 奔 金 城 ， 为 其 将 所 杀 。 超 据 汉 阳 ， 腾 坐 夷 三 族 。 赵 衢 等 举 义 兵 讨 超 ， 超 走 汉 中 从 张 鲁 ， 后 奔 刘 备 ， 死 于 蜀 。 袁 绍 字 本 初 ， b 汝 南 e m 汝 阳 n 人 也	汝南汝阳	27	属于(e2,e1)	LOC	54 56	LOC	56 58	汝南	汝阳	1
帝 太 庚 崩 ， 子 帝 小 甲 立 。 帝 小 甲 崩 ， 弟 雍 己 立 ， 是 为 帝 雍 己 。 殷 道 衰 ， 诸 侯 或 不 至 。 b 帝 雍 己 e 崩 ， 弟 m 太 戊 n 立 ， 是 为 帝 戊 。 帝 戊 立 伊 陟 为 相	帝太庚崩，子帝小甲立。帝小甲崩，弟雍己立，是为帝雍己。殷道衰，诸侯或不至。帝雍己崩，弟太戊立，是为帝太戊。帝太戊立伊陟为相	帝 太 庚 崩 ， 子 帝 小 甲 立 。 帝 小 甲 崩 ， 弟 雍 己 立 ， 是 为 帝 雍 己 。 殷 道 衰 ， 诸 侯 或 不 至 。 b 帝 雍 己 e 崩 ， 弟 m 太 戊 n 立 ， 是 为 帝 戊 。 帝 戊 立 伊 陟 为 相	帝雍己太戊	39	兄(e2,e1)	PER	37 40	PER	43 45	帝雍己	太戊	1
b 煜 e 字 m 重 光 n ， 初 名 从 嘉 ， 景 第 六 子 也 。 为 人 仁 孝 ， 善 属 文 ， 工 书 画 ， 而 丰 额 骈 齿 ， 一 目 重 瞳 子 。 自 太 子 冀 已 上 ， 五 子 皆 早 亡 ， 以 次 封 吴 王	煜字重光，初名从嘉，景第六子也。煜为人仁孝，善属文，工书画，而丰额骈齿，一目重瞳子。自太子冀已上，五子皆早亡，煜以次封吴王	b 煜 e 字 m 重 光 n ， 初 名 从 嘉 ， 景 第 六 子 也 。 为 人 仁 孝 ， 善 属 文 ， 工 书 画 ， 而 丰 额 骈 齿 ， 一 目 重 瞳 子 。 自 太 子 冀 已 上 ， 五 子 皆 早 亡 ， 以 次 封 吴 王	煜重光	34	字(e1,e2)	PER	0 1	PER	2 4	煜	重光	1
思 绾 取 其 胆 以 酒 吞 之 ， 语 其 下 曰 “ 食 胆 至 千 ， 则 勇 无 敌 矣 ” 思 绾 计 穷 ， 募 人 为 地 道 ， 将 走 蜀 ， 其 b 判 官 e m 陈 让 能 n 谓 思 绾 曰 “ 公 比 于 国 无 嫌 ， 但 惧 死 而 为 此 尔	思绾取其胆以酒吞之，语其下曰“食胆至千，则勇无敌矣”思绾计穷，募人为地道，将走蜀，其判官陈让能谓思绾曰“公比于国无嫌，但惧死而为此尔	思 绾 取 其 胆 以 酒 吞 之 ， 语 其 下 曰 “ 食 胆 至 千 ， 则 勇 无 敌 矣 ” 思 绾 计 穷 ， 募 人 为 地 道 ， 将 走 蜀 ， 其 b 判 官 e m 陈 让 能 n 谓 思 绾 曰 “ 公 比 于 国 无 嫌 ， 但 惧 死 而 为 此 尔	判官陈让能	0	任职(e2,e1)	JOB	42 44	PER	44 47	判官	陈让能	1
是 时 ， 时 b 溥 e 已 u 为 v 东 南 面 m 都 统 n ， 又 以 王 统 行 营 ， 而 犹 称 都 统。 王 乃 上 书 ， 论 讨 蔡 无 功 而 不 落 都 统， 且 欲 激 怒 以 起 兵 端	是时，时溥已为东南面都统，又以王统行营，而溥犹称都统。王乃上书，论溥讨蔡无功而不落都统，且欲激怒溥以起兵端	是 时 ， 时 b 溥 e 已 为 东 南 面 m 都 统 n ， 又 以 王 统 行 营 ， 而 犹 称 都 统。 王 乃 上 书 ， 论 讨 蔡 无 功 而 不 落 都 统， 且 欲 激 怒 以 起 兵 端	溥为都统	2	任职(e1,e2)	PER	4 5	JOB	10 12	溥	都统	1
遇 贤 据 白 云 洞 ， 造 宫 室 ， 有 众 十 余 万 ， 连 陷 诸 县 。 b 景 e u 遣 v 洪 州 营 屯 虞 候 m 严 思 n 、 通 事 舍 人 边 镐 率 兵 攻 之	遇贤据白云洞，造宫室，有众十余万，连陷诸县。景遣洪州营屯虞候严思、通事舍人边镐率兵攻之	遇 贤 据 白 云 洞 ， 造 宫 室 ， 有 众 十 余 万 ， 连 陷 诸 县 。 b 景 e 遣 洪 州 营 屯 虞 候 m 严 思 n 、 通 事 舍 人 边 镐 率 兵 攻 之	景遣严思	5	隶属于(e2,e1)	PER	22 23	PER	30 32	景	严思	1
三 年 薨 ， 追 赠 卫 将 军 ， 改 封 魏 昌 县 ， 谥 曰 贞 侯 。 子 畅 嗣 。 又 封 畅 弟 温 、  韦 、 b 艳 e u 皆 v 为 m 列 侯 n 。 四 年 ， 改 逸 、 俨 本 封 皆 曰 魏 昌 侯 ， 谥 因 故	三年薨，追赠卫将军，改封魏昌县，谥曰贞侯。子畅嗣。又封畅弟温、韦、艳皆为列侯。四年，改逸、俨本封皆曰魏昌侯，谥因故	三 年 薨 ， 追 赠 卫 将 军 ， 改 封 魏 昌 县 ， 谥 曰 贞 侯 。 子 畅 嗣 。 又 封 畅 弟 温 、  韦 、 b 艳 e 皆 为 m 列 侯 n 。 四 年 ， 改 逸 、 俨 本 封 皆 曰 魏 昌 侯 ， 谥 因 故	艳皆列侯	6	号(e1,e2)	PER	34 35	PER	37 39	艳	列侯	1
元 韶 ， 字 世 胄 ， 魏 孝 庄 之 侄 。 避 尔 朱 之 难 ， 匿 於 嵩 山 。 性 好 学 ， 美 容 仪 。 初 ， b 尔 朱 荣 e 将 u 入 v 洛 ， 父 m 劭 n 恐 ， 以 韶 寄 所 亲 荥 阳 太 守 郑 仲 明 。	元韶，字世胄，魏孝庄之侄。避尔朱之难，匿於嵩山。性好学，美容仪。初，尔朱荣将入洛，父劭恐，以韶寄所亲荥阳太守郑仲明。	元 韶 ， 字 世 胄 ， 魏 孝 庄 之 侄 。 避 尔 朱 之 难 ， 匿 於 嵩 山 。 性 好 学 ， 美 容 仪 。 初 ， b 尔 朱 荣 e 将 入 洛 ， 父 m 劭 n 恐 ， 以 韶 寄 所 亲 荥 阳 太 守 郑 仲 明 。	尔朱荣入劭	25	父(e1,e2)	PER	34 37	PER	42 43	尔朱荣	劭	1
今 奉 车 所 不 足 者 ， 岂 鱼 乎 ” 明 帝 即 位 ， 尊 后 为 皇 太 后 ， 称 永 安 宫 。 太 和 四 年 ， 诏 封 b 表 e m 安 阳 亭 侯 n ， 又 进 爵 乡 侯 ， 增 邑 并 前 五 百 户 ， 迁 中 垒 将 军	今奉车所不足者，岂鱼乎”明帝即位，尊后为皇太后，称永安宫。太和四年，诏封表安阳亭侯，又进爵乡侯，增邑并前五百户，迁中垒将军	今 奉 车 所 不 足 者 ， 岂 鱼 乎 ” 明 帝 即 位 ， 尊 后 为 皇 太 后 ， 称 永 安 宫 。 太 和 四 年 ， 诏 封 b 表 e m 安 阳 亭 侯 n ， 又 进 爵 乡 侯 ， 增 邑 并 前 五 百 户 ， 迁 中 垒 将 军	表安阳亭侯	6	号(e1,e2)	PER	36 37	PER	37 41	表	安阳亭侯	1
且 先 王 崩 ， 尚 犹 遗 德 垂 法 ， 况 夺 之 善 人 良 臣 百 姓 所 哀 者 乎 。 是 以 知 秦 不 能 复 东 征 也 ” 缪 公 子 四 十 人 ， 其 b 太 子 罃 e 代 立 ， 是 u 为 v m 康 公 n 。 康 公元 年	且先王崩，尚犹遗德垂法，况夺之善人良臣百姓所哀者乎。是以知秦不能复东征也”缪公子四十人，其太子罃代立，是为康公。康公元年	且 先 王 崩 ， 尚 犹 遗 德 垂 法 ， 况 夺 之 善 人 良 臣 百 姓 所 哀 者 乎 。 是 以 知 秦 不 能 复 东 征 也 ” 缪 公 子 四 十 人 ， 其 b 太 子 罃 e 代 立 ， 是 为 m 康 公 n 。 康 公元 年	太子罃为康公	4	同名于(e1,e2)	PER	45 48	PER	53 55	太子罃	康公	1
初 平 元 年 春 正 月 ， 后 将 军 袁 术 、 冀 州 牧 韩 馥 、 豫 州 刺 史 孔 伷 、 兖 州 刺 史 刘 岱 、 河 内 太 守 王 匡 、 勃 海 太 守 袁 绍 、 陈 留 太 守 张 邈 、 东 郡 太 守 桥 瑁 、 b 山 阳 太 守 e m 袁 遗 n 、 济 北 相 鲍 信 同 时 俱 起 兵 ， 众 各 数 万 ， 推 绍 为 盟 主	初平元年春正月，后将军袁术、冀州牧韩馥、豫州刺史孔伷、兖州刺史刘岱、河内太守王匡、勃海太守袁绍、陈留太守张邈、东郡太守桥瑁、山阳太守袁遗、济北相鲍信同时俱起兵，众各数万，推绍为盟主	初 平 元 年 春 正 月 ， 后 将 军 袁 术 、 冀 州 牧 韩 馥 、 豫 州 刺 史 孔 伷 、 兖 州 刺 史 刘 岱 、 河 内 太 守 王 匡 、 勃 海 太 守 袁 绍 、 陈 留 太 守 张 邈 、 东 郡 太 守 桥 瑁 、 b 山 阳 太 守 e m 袁 遗 n 、 济 北 相 鲍 信 同 时 俱 起 兵 ， 众 各 数 万 ， 推 绍 为 盟 主	山阳太守袁遗	0	任职(e2,e1)	JOB	62 66	PER	66 68	山阳太守	袁遗	1
晋 高 祖 入 立 ， 质 以 疾 分 司 西 京 ， 拜 太 子 太 保 。 卒 ， 年 七 十 六 ， 赠 太 子 太 师 ， 谥 曰 文 忠 。 ○ 吕 琦 b 吕 琦 e ， 字 u 辉 山 v ， m 幽 州 n 安 次 人 也	晋高祖入立，质以疾分司西京，拜太子太保。卒，年七十六，赠太子太师，谥曰文忠。○吕琦吕琦，字辉山，幽州安次人也	晋 高 祖 入 立 ， 质 以 疾 分 司 西 京 ， 拜 太 子 太 保 。 卒 ， 年 七 十 六 ， 赠 太 子 太 师 ， 谥 曰 文 忠 。 ○ 吕 琦 b 吕 琦 e ， 字 辉 山 ， m 幽 州 n 安 次 人 也	吕琦辉山幽州	19	出生地(e1,e2)	PER	41 43	LOC	48 50	吕琦	幽州	1
b 王 e 乃 u 留 v 子 m 友 伦 n 为 护 驾 指 挥 使 ， 以 为 天 子 卫 ， 引 兵 东 归 。 天 子 饯 于 延 喜 楼 ， 赐 《 杨 柳 枝 》 五 曲 。	王乃留子友伦为护驾指挥使，以为天子卫，引兵东归。天子饯于延喜楼，赐《杨柳枝》五曲。	b 王 e 乃 留 子 m 友 伦 n 为 护 驾 指 挥 使 ， 以 为 天 子 卫 ， 引 兵 东 归 。 天 子 饯 于 延 喜 楼 ， 赐 《 杨 柳 枝 》 五 曲 。	王留友伦	12	子(e1,e2)	PER	0 1	PER	4 6	王	友伦	1
后 松 子 b 仁 宝 e u 为 v m 李 守 贞 n 河 中 支 使 ， 守 贞 反 ， 松 以 子 故 上 书 自 陈 ， 高 祖 怜 之 ， 但 使 解 职 而 已 。 松 有 田 城 东 ， 岁 时 往 来 京 师 ， 以 疾 卒 。 ○ 裴 皞	后松子仁宝为李守贞河中支使，守贞反，松以子故上书自陈，高祖怜之，但使解职而已。松有田城东，岁时往来京师，以疾卒。○裴皞	后 松 子 b 仁 宝 e 为 m 李 守 贞 n 河 中 支 使 ， 守 贞 反 ， 松 以 子 故 上 书 自 陈 ， 高 祖 怜 之 ， 但 使 解 职 而 已 。 松 有 田 城 东 ， 岁 时 往 来 京 师 ， 以 疾 卒 。 ○ 裴 皞	仁宝为李守贞	1	隶属于(e1,e2)	PER	3 5	PER	6 9	仁宝	李守贞	1
叔 琮 取 泽 、 潞 ， 其 别 将 白 奉 国 破 承 天 军 ， 辽 州 守 将 张 鄂 、 汾 州 守 将 b 李 瑭 皆 e u 迎 v m 梁 n 军 降 ， 晋 人 大 惧 。 会 天 大 雨 霖 ， 梁兵 多 疾 ， 皆 解 去	叔琮取泽、潞，其别将白奉国破承天军，辽州守将张鄂、汾州守将李瑭皆迎梁军降，晋人大惧。会天大雨霖，梁兵多疾，皆解去	叔 琮 取 泽 、 潞 ， 其 别 将 白 奉 国 破 承 天 军 ， 辽 州 守 将 张 鄂 、 汾 州 守 将 b 李 瑭 皆 e 迎 m 梁 n 军 降 ， 晋 人 大 惧 。 会 天 大 雨 霖 ， 梁兵 多 疾 ， 皆 解 去	李瑭皆迎梁	9	依附(e1,e2)	PER	29 32	ORG	33 34	李瑭皆	梁	1
八 月 ， 克 用 进 军 渭 桥 ， 以 为 邠 宁 四 面 行 营 都 统 。 昭 宗 还 京 师 。 十 一 月 ， 克 用 击 破 邠 州 ， b 王 行 瑜 e 走 u 至 v m 庆 州 n ， 见 杀	八月，克用进军渭桥，以为邠宁四面行营都统。昭宗还京师。十一月，克用击破邠州，王行瑜走至庆州，见杀	八 月 ， 克 用 进 军 渭 桥 ， 以 为 邠 宁 四 面 行 营 都 统 。 昭 宗 还 京 师 。 十 一 月 ， 克 用 击 破 邠 州 ， b 王 行 瑜 e 走 至 m 庆 州 n ， 见 杀	王行瑜至庆州	13	去往(e1,e2)	PER	38 41	LOC	43 45	王行瑜	庆州	1
○ b 景 延 广 e m 延 广 n 延 广， 字 航 川 ， 陕 州 人 也 。 父 建 善 射 ， 尝 教 延 广曰 “ 射 不 入 铁 ， 不 如 不 发 ” 由 是 延 广以 挽 强 见 称	○景延广景延广，字航川，陕州人也。父建善射，尝教延广曰“射不入铁，不如不发”由是延广以挽强见称	○ b 景 延 广 e m 延 广 n 延 广， 字 航 川 ， 陕 州 人 也 。 父 建 善 射 ， 尝 教 延 广曰 “ 射 不 入 铁 ， 不 如 不 发 ” 由 是 延 广以 挽 强 见 称	景延广延广	10	名(e1,e2)	PER	1 4	PER	2 4	景延广	延广	1
四 月 ， 遣 葛 从 周 攻 晋 之 山 东 ， 取 邢 、 洺 、 磁 三 州 。 襄 州 b 赵 匡 凝 e 自 其 u 父 v m 德 諲 n 时 来 附 ， 匡 凝 又 与 杨 行 密 、 李 克 用 通 ， 而 其 事 泄	四月，遣葛从周攻晋之山东，取邢、洺、磁三州。襄州赵匡凝自其父德諲时来附，匡凝又与杨行密、李克用通，而其事泄	四 月 ， 遣 葛 从 周 攻 晋 之 山 东 ， 取 邢 、 洺 、 磁 三 州 。 襄 州 b 赵 匡 凝 e 自 其 父 m 德 諲 n 时 来 附 ， 匡 凝 又 与 杨 行 密 、 李 克 用 通 ， 而 其 事 泄	赵匡凝父德諲	3	子(e2,e1)	PER	24 27	PER	30 32	赵匡凝	德諲	1
初 ， b 宋 齐 丘 e 为 昪 谋 篡 杨 氏 最 有 力 ， 及 事 成 ， 乃 阳 u 入 v m 九 华 山 n ， 昪 屡 招 之 ， 乃 出 。 昪 僭 号 ， 未 几 ， 齐 丘 以 病 罢 相 ， 出 为 洪 州 节 度 使	初，宋齐丘为昪谋篡杨氏最有力，及事成，乃阳入九华山，昪屡招之，乃出。昪僭号，未几，齐丘以病罢相，出为洪州节度使	初 ， b 宋 齐 丘 e 为 昪 谋 篡 杨 氏 最 有 力 ， 及 事 成 ， 乃 阳 入 m 九 华 山 n ， 昪 屡 招 之 ， 乃 出 。 昪 僭 号 ， 未 几 ， 齐 丘 以 病 罢 相 ， 出 为 洪 州 节 度 使	宋齐丘入九华山	8	位于(e1,e2)	PER	2 5	LOC	22 25	宋齐丘	九华山	1
事 梁 为 翰 林 学 士 、 中 书 舍 人 。 事 后 唐 为 礼 部 侍 郎 。 b 皞 e 喜 论 议 ， 每 陈 朝 廷 阙 失 ， 多 斥 权 臣 u 。 改 v m 太 子 宾 客 n ， 以 老 拜 兵 部 尚 书 致 仕	事梁为翰林学士、中书舍人。事后唐为礼部侍郎。皞喜论议，每陈朝廷阙失，多斥权臣。改太子宾客，以老拜兵部尚书致仕	事 梁 为 翰 林 学 士 、 中 书 舍 人 。 事 后 唐 为 礼 部 侍 郎 。 b 皞 e 喜 论 议 ， 每 陈 朝 廷 阙 失 ， 多 斥 权 臣 。 改 m 太 子 宾 客 n ， 以 老 拜 兵 部 尚 书 致 仕	皞。改太子宾客	2	任职(e1,e2)	PER	22 23	JOB	40 44	皞	太子宾客	1
天 保 四 年 卒 。 子 诠 、 韫 、 诵 。 韫 无 行 。 诵 以 女 妻 穆 提 婆 子 怀 廆 ， 超 迁 临 漳 令 、 仪 同 三 司 。 b 韫 e 与 陆 令 萱 女 弟 私 通 ， 令 萱 奏 u 授 v m 太 子 舍 人 n 。	天保四年卒。子诠、韫、诵。韫无行。诵以女妻穆提婆子怀廆，超迁临漳令、仪同三司。韫与陆令萱女弟私通，令萱奏授太子舍人。	天 保 四 年 卒 。 子 诠 、 韫 、 诵 。 韫 无 行 。 诵 以 女 妻 穆 提 婆 子 怀 廆 ， 超 迁 临 漳 令 、 仪 同 三 司 。 b 韫 e 与 陆 令 萱 女 弟 私 通 ， 令 萱 奏 授 m 太 子 舍 人 n 。	韫授太子舍人	2	任职(e1,e2)	PER	39 40	JOB	53 57	韫	太子舍人	1
废 帝 大 喜 ， 佗 日 以 琦 等 语 问 枢 密 直 学 士 b 薛 文 遇 e m 文 遇 n ， 文 遇大 以 为 非 ， 因 诵 戎 昱 “ 社 稷 依 明 主 ， 安 危 托 妇 人 ” 之 诗 ， 以 诮 琦 等	废帝大喜，佗日以琦等语问枢密直学士薛文遇，文遇大以为非，因诵戎昱“社稷依明主，安危托妇人”之诗，以诮琦等	废 帝 大 喜 ， 佗 日 以 琦 等 语 问 枢 密 直 学 士 b 薛 文 遇 e m 文 遇 n ， 文 遇大 以 为 非 ， 因 诵 戎 昱 “ 社 稷 依 明 主 ， 安 危 托 妇 人 ” 之 诗 ， 以 诮 琦 等	薛文遇文遇	10	名(e1,e2)	PER	17 20	PER	18 20	薛文遇	文遇	1
魏 后 ， 秦 使 摎 伐 魏 ， 取 吴 城 。 韩 王 入 朝 ， 魏 委 国 听 令 。 五 十 四 年 ， b 王 郊 e u 见 v 上 帝 於 m 雍 n 。 五 十 六 年 秋 ， 昭 襄 王 卒 ， 子 孝 文 王 立	魏后，秦使摎伐魏，取吴城。韩王入朝，魏委国听令。五十四年，王郊见上帝於雍。五十六年秋，昭襄王卒，子孝文王立	魏 后 ， 秦 使 摎 伐 魏 ， 取 吴 城 。 韩 王 入 朝 ， 魏 委 国 听 令 。 五 十 四 年 ， b 王 郊 e 见 上 帝 於 m 雍 n 。 五 十 六 年 秋 ， 昭 襄 王 卒 ， 子 孝 文 王 立	王郊见雍	8	位于(e1,e2)	PER	29 31	LOC	35 36	王郊	雍	1
是 月 ， 冯 翊 山 贼 郑 甘 、 王 照 率 众 降 ， 皆 封 列 侯 。 酒 泉 黄 华 、 张 掖 张 进 等 各 执 太 守 以 叛 。 b 金 城 太 守 e m 苏 则 n 讨 进 ， 斩 之 。 华 降	是月，冯翊山贼郑甘、王照率众降，皆封列侯。酒泉黄华、张掖张进等各执太守以叛。金城太守苏则讨进，斩之。华降	是 月 ， 冯 翊 山 贼 郑 甘 、 王 照 率 众 降 ， 皆 封 列 侯 。 酒 泉 黄 华 、 张 掖 张 进 等 各 执 太 守 以 叛 。 b 金 城 太 守 e m 苏 则 n 讨 进 ， 斩 之 。 华 降	金城太守苏则	0	任职(e2,e1)	JOB	38 42	PER	42 44	金城太守	苏则	1
天 下 不 多 管 仲 之 贤 而 多 鲍 叔 能 知 人 也 。 b 管 仲 e 既 u 任 v 政 m 相 n 齐 ， 以 区 区 之 齐 在 海 滨 ， 通 货 积 财 ， 富 国 彊 兵 ， 与 俗 同 好 恶	天下不多管仲之贤而多鲍叔能知人也。管仲既任政相齐，以区区之齐在海滨，通货积财，富国彊兵，与俗同好恶	天 下 不 多 管 仲 之 贤 而 多 鲍 叔 能 知 人 也 。 b 管 仲 e 既 任 政 m 相 n 齐 ， 以 区 区 之 齐 在 海 滨 ， 通 货 积 财 ， 富 国 彊 兵 ， 与 俗 同 好 恶	管仲任相	2	任职(e1,e2)	PER	17 19	JOB	22 23	管仲	相	1
帝 外 丙 即 位 三 年 ， 崩 ， 立 外 丙 之 弟 中 壬 ， 是 为 帝 中 壬 。 帝 中 壬 即 位 四 年 ， 崩 ， 伊 尹 乃 立 b 太 丁 e 之 u 子 v m 太 甲 n 。 太 甲， 成 汤 適 长 孙 也 ， 是 为 帝 太 甲	帝外丙即位三年，崩，立外丙之弟中壬，是为帝中壬。帝中壬即位四年，崩，伊尹乃立太丁之子太甲。太甲，成汤適长孙也，是为帝太甲	帝 外 丙 即 位 三 年 ， 崩 ， 立 外 丙 之 弟 中 壬 ， 是 为 帝 中 壬 。 帝 中 壬 即 位 四 年 ， 崩 ， 伊 尹 乃 立 b 太 丁 e 之 子 m 太 甲 n 。 太 甲， 成 汤 適 长 孙 也 ， 是 为 帝 太 甲	太丁子太甲	12	子(e1,e2)	PER	38 40	PER	42 44	太丁	太甲	1
浑 妾 郭 氏 在 州 干 政 纳 货 ， 坐 免 官 。 卒 。 b 子 湛 e ， 字 处 元 。 涉 猎 文 史 ， 有 家 风 。 为 太 子 舍 人 ， 兼 常 侍 ， 聘 陈 u 使 v 副 。 袭 爵 m 泾 阳 县 男 n 。	浑妾郭氏在州干政纳货，坐免官。卒。子湛，字处元。涉猎文史，有家风。为太子舍人，兼常侍，聘陈使副。袭爵泾阳县男。	浑 妾 郭 氏 在 州 干 政 纳 货 ， 坐 免 官 。 卒 。 b 子 湛 e ， 字 处 元 。 涉 猎 文 史 ， 有 家 风 。 为 太 子 舍 人 ， 兼 常 侍 ， 聘 陈 使 副 。 袭 爵 m 泾 阳 县 男 n 。	子湛使泾阳县男	2	任职(e1,e2)	PER	17 19	JOB	50 54	子湛	泾阳县男	1
项 王 之 救 彭 城 ， 追 汉 王 至 荥 阳 ， 田 横 亦 得 收 齐 ， 立 b 田 荣 e 子 m 广 n 为 齐 王 。 汉 王 之 败 彭 城 ， 诸 侯 皆 复 与 楚 而 背 汉	项王之救彭城，追汉王至荥阳，田横亦得收齐，立田荣子广为齐王。汉王之败彭城，诸侯皆复与楚而背汉	项 王 之 救 彭 城 ， 追 汉 王 至 荥 阳 ， 田 横 亦 得 收 齐 ， 立 b 田 荣 e 子 m 广 n 为 齐 王 。 汉 王 之 败 彭 城 ， 诸 侯 皆 复 与 楚 而 背 汉	田荣广	12	子(e1,e2)	PER	22 24	PER	25 26	田荣	广	1
○ 李 崧 李 崧 ， 深 州 饶 阳 人 也 。 崧 幼 聪 敏 ， 能 文 章 ， 为 镇 州 参 军 。 b 唐 魏 王 e m 继 岌 n 为 兴 圣 宫 使 ， 领 镇 州 节 度 使 ， 以 推 官 李 荛 掌 书 记	○李崧李崧，深州饶阳人也。崧幼聪敏，能文章，为镇州参军。唐魏王继岌为兴圣宫使，领镇州节度使，以推官李荛掌书记	○ 李 崧 李 崧 ， 深 州 饶 阳 人 也 。 崧 幼 聪 敏 ， 能 文 章 ， 为 镇 州 参 军 。 b 唐 魏 王 e m 继 岌 n 为 兴 圣 宫 使 ， 领 镇 州 节 度 使 ， 以 推 官 李 荛 掌 书 记	唐魏王继岌	0	任职(e2,e1)	JOB	28 31	PER	31 33	唐魏王	继岌	1
申 命 羲 叔 ， 居 南 交 。 便 程 南 为 ， 敬 致 。 日 永 ， 星 火 ， 以 正 中 夏 。 其 民 因 ， 鸟 兽 希 革 。 申 命 和 仲 ， 居 b 西 土 e ， 曰 m 昧 谷 n 。 敬 道 日 入 ， 便 程 西 成	申命羲叔，居南交。便程南为，敬致。日永，星火，以正中夏。其民因，鸟兽希革。申命和仲，居西土，曰昧谷。敬道日入，便程西成	申 命 羲 叔 ， 居 南 交 。 便 程 南 为 ， 敬 致 。 日 永 ， 星 火 ， 以 正 中 夏 。 其 民 因 ， 鸟 兽 希 革 。 申 命 和 仲 ， 居 b 西 土 e ， 曰 m 昧 谷 n 。 敬 道 日 入 ， 便 程 西 成	西土昧谷	4	同名于(e1,e2)	LOC	43 45	LOC	47 49	西土	昧谷	1
b 曹 洪 e 破 吴 兰 u ， 斩 v 其 将 m 任 夔 n 等 。 三 月 ， 张 飞 、 马 超 走 汉 中 ， 阴 平 氐 强 端 斩 吴 兰 ， 传 其 首	曹洪破吴兰，斩其将任夔等。三月，张飞、马超走汉中，阴平氐强端斩吴兰，传其首	b 曹 洪 e 破 吴 兰 ， 斩 其 将 m 任 夔 n 等 。 三 月 ， 张 飞 、 马 超 走 汉 中 ， 阴 平 氐 强 端 斩 吴 兰 ， 传 其 首	曹洪，斩任夔	15	杀(e1,e2)	PER	0 2	PER	9 11	曹洪	任夔	1
